frame,object_id,x,y,w,h,confidence,class_id,visibility
8105,584,20,610,37,90,1,1,1
8106,584,21,613,35,87,1,1,1
8107,584,17,610,38,90,1,1,1
8108,584,16,609,39,93,1,1,1
8109,584,16,610,38,93,1,1,1
8110,584,14,609,39,96,1,1,1
8111,584,15,612,38,93,1,1,1
8112,584,12,612,40,94,1,1,1
8113,584,11,612,39,94,1,1,1
8114,584,10,612,39,96,1,1,1
8115,584,10,612,38,97,1,1,1
8116,584,10,612,38,96,1,1,1
8117,584,10,613,36,95,1,1,1
8118,584,9,612,34,96,1,1,1
8119,584,7,613,35,95,1,1,1
8120,584,5,613,36,96,1,1,1
8121,584,4,613,35,95,1,1,1
8122,584,4,615,35,93,1,1,1
8123,584,3,615,35,94,1,1,1
8124,584,2,616,35,93,1,1,1
8125,584,1,617,36,93,1,1,1
8126,584,0,617,36,94,1,1,1
8127,584,0,617,35,94,1,1,1
8128,584,0,620,33,91,1,1,1
8129,584,0,621,31,91,1,1,1
8130,584,0,621,32,90,1,1,1
8131,584,0,622,31,88,1,1,1
8132,584,0,623,31,86,1,1,1
8133,584,0,624,31,85,1,1,1
8134,584,0,626,31,84,1,1,1
8136,584,0,632,29,76,1,1,1
8137,584,0,632,25,77,1,1,1
8138,584,0,631,21,78,1,1,1
8139,584,0,632,19,81,1,1,1
8140,584,0,633,17,81,1,1,1
8141,584,0,634,16,78,1,1,1
8142,584,0,636,15,58,1,1,1
7688,811,354,452,23,67,1,1,1
7689,811,353,452,25,66,1,1,1
7690,811,353,452,26,67,1,1,1
7691,811,355,451,25,68,1,1,1
7692,811,356,451,25,67,1,1,1
7693,811,354,451,25,66,1,1,1
7694,811,356,452,25,65,1,1,1
7712,811,360,452,27,73,1,1,1
7713,811,359,455,28,71,1,1,1
7714,811,358,455,28,72,1,1,1
7715,811,355,456,29,73,1,1,1
7716,811,355,458,27,72,1,1,1
7717,811,353,459,27,72,1,1,1
7718,811,351,459,28,71,1,1,1
7719,811,352,459,28,72,1,1,1
7720,811,350,457,30,73,1,1,1
7721,811,350,457,28,72,1,1,1
7722,811,350,457,30,72,1,1,1
7723,811,352,458,27,71,1,1,1
7724,811,353,459,27,70,1,1,1
7725,811,354,459,26,70,1,1,1
7726,811,354,458,27,71,1,1,1
7727,811,354,458,27,71,1,1,1
7728,811,355,458,27,72,1,1,1
7729,811,355,458,27,72,1,1,1
7730,811,356,458,27,73,1,1,1
7731,811,356,459,28,72,1,1,1
7732,811,356,461,27,70,1,1,1
7733,811,356,462,28,69,1,1,1
7734,811,356,462,28,70,1,1,1
7735,811,356,463,27,69,1,1,1
7736,811,357,463,26,70,1,1,1
7737,811,356,463,27,70,1,1,1
7738,811,356,462,28,71,1,1,1
7739,811,357,462,27,72,1,1,1
7740,811,356,462,28,71,1,1,1
7741,811,356,462,28,71,1,1,1
7742,811,356,462,28,70,1,1,1
7743,811,356,461,28,71,1,1,1
7744,811,356,461,28,71,1,1,1
7745,811,355,462,30,70,1,1,1
7746,811,354,462,32,71,1,1,1
7747,811,354,462,32,71,1,1,1
7748,811,354,462,32,71,1,1,1
7749,811,354,463,32,69,1,1,1
7750,811,354,462,31,70,1,1,1
7751,811,354,463,30,69,1,1,1
7752,811,356,465,28,68,1,1,1
7753,811,357,466,27,68,1,1,1
7754,811,356,466,28,71,1,1,1
7755,811,355,465,28,75,1,1,1
7756,811,355,464,29,77,1,1,1
7757,811,356,465,28,78,1,1,1
7758,811,355,464,29,79,1,1,1
7759,811,356,465,29,78,1,1,1
7760,811,356,464,29,79,1,1,1
7761,811,355,464,31,78,1,1,1
7762,811,355,464,30,77,1,1,1
7763,811,355,464,30,77,1,1,1
7764,811,355,465,30,77,1,1,1
7765,811,355,466,30,76,1,1,1
7766,811,354,466,30,75,1,1,1
7767,811,353,466,31,75,1,1,1
7768,811,353,466,30,74,1,1,1
7769,811,353,466,31,77,1,1,1
7770,811,352,465,33,80,1,1,1
7771,811,352,465,32,81,1,1,1
7772,811,352,465,31,82,1,1,1
7773,811,351,465,31,79,1,1,1
7774,811,351,466,29,78,1,1,1
7775,811,350,466,29,79,1,1,1
7776,811,350,465,30,81,1,1,1
7777,811,348,465,32,79,1,1,1
7778,811,348,465,32,81,1,1,1
7779,811,347,465,32,80,1,1,1
7780,811,347,465,32,79,1,1,1
7781,811,344,467,33,77,1,1,1
7782,811,343,468,34,76,1,1,1
7783,811,342,468,35,77,1,1,1
7784,811,342,469,36,77,1,1,1
7785,811,342,470,35,76,1,1,1
7786,811,341,472,35,74,1,1,1
7787,811,340,472,37,76,1,1,1
7788,811,339,473,36,76,1,1,1
7789,811,341,473,34,75,1,1,1
7790,811,340,473,33,75,1,1,1
7791,811,340,474,33,79,1,1,1
7792,811,339,473,30,76,1,1,1
7793,811,340,473,36,83,1,1,1
7794,811,339,472,38,88,1,1,1
7795,811,338,472,36,88,1,1,1
7796,811,338,472,34,87,1,1,1
7797,811,337,471,37,90,1,1,1
7798,811,337,473,39,88,1,1,1
7799,811,336,474,42,88,1,1,1
7800,811,336,475,40,86,1,1,1
7801,811,336,475,42,87,1,1,1
7802,811,336,475,46,87,1,1,1
7803,811,337,475,42,87,1,1,1
7804,811,336,474,40,91,1,1,1
7805,811,335,474,36,93,1,1,1
7806,811,335,474,37,93,1,1,1
7807,811,335,475,33,90,1,1,1
7808,811,336,476,32,89,1,1,1
7809,811,336,475,33,92,1,1,1
7810,811,333,476,29,92,1,1,1
7811,811,332,476,30,92,1,1,1
7812,811,331,477,31,91,1,1,1
7813,811,331,475,34,93,1,1,1
7814,811,332,475,34,93,1,1,1
7815,811,329,477,37,91,1,1,1
7816,811,330,476,36,92,1,1,1
7817,811,328,476,35,91,1,1,1
7818,811,329,477,33,91,1,1,1
7819,811,330,481,33,87,1,1,1
7820,811,329,483,30,85,1,1,1
7821,811,329,484,29,85,1,1,1
7822,811,327,485,29,85,1,1,1
7823,811,325,485,30,84,1,1,1
7824,811,323,486,31,84,1,1,1
7825,811,319,482,34,90,1,1,1
7826,811,315,479,38,94,1,1,1
7827,811,313,477,39,97,1,1,1
7828,811,314,477,36,98,1,1,1
7829,811,313,476,36,99,1,1,1
7830,811,312,477,35,98,1,1,1
7831,811,313,479,33,96,1,1,1
7832,811,312,477,33,98,1,1,1
7833,811,310,477,34,98,1,1,1
7834,811,310,477,33,96,1,1,1
7835,811,309,479,34,95,1,1,1
7836,811,309,481,34,93,1,1,1
7837,811,308,481,35,94,1,1,1
7838,811,309,480,34,95,1,1,1
7839,811,309,483,33,92,1,1,1
7840,811,307,482,34,94,1,1,1
7841,811,306,480,34,97,1,1,1
7842,811,306,480,34,99,1,1,1
7843,811,305,482,35,98,1,1,1
7844,811,306,484,34,97,1,1,1
7845,811,303,486,35,95,1,1,1
7846,811,301,485,36,96,1,1,1
7847,811,300,483,36,99,1,1,1
7848,811,299,484,37,98,1,1,1
7849,811,298,485,37,97,1,1,1
7850,811,298,489,37,93,1,1,1
7851,811,297,489,37,93,1,1,1
7852,811,297,492,36,90,1,1,1
7853,811,298,491,33,92,1,1,1
7854,811,297,491,33,93,1,1,1
7855,811,298,491,31,93,1,1,1
7856,811,294,491,34,94,1,1,1
7857,811,293,491,35,93,1,1,1
7858,811,293,492,34,92,1,1,1
7859,811,293,493,34,92,1,1,1
7860,811,292,491,34,97,1,1,1
7861,811,293,493,33,97,1,1,1
7862,811,293,493,32,96,1,1,1
7863,811,294,495,31,94,1,1,1
7864,811,293,495,30,94,1,1,1
7865,811,294,494,28,95,1,1,1
7866,811,293,491,29,99,1,1,1
7867,811,291,490,31,100,1,1,1
7868,811,290,490,34,98,1,1,1
7869,811,288,490,32,99,1,1,1
7870,811,288,491,31,98,1,1,1
7871,811,288,493,29,97,1,1,1
7872,811,288,493,29,99,1,1,1
7873,811,287,494,29,100,1,1,1
7874,811,286,495,30,99,1,1,1
7875,811,284,495,30,100,1,1,1
7876,811,283,495,30,101,1,1,1
7877,811,283,499,31,97,1,1,1
7878,811,282,497,31,100,1,1,1
7879,811,280,496,32,101,1,1,1
7880,811,279,497,33,100,1,1,1
7881,811,279,498,33,99,1,1,1
7882,811,279,498,31,99,1,1,1
7883,811,278,497,31,100,1,1,1
7884,811,276,497,31,101,1,1,1
7885,811,276,497,30,100,1,1,1
7886,811,277,500,28,97,1,1,1
7887,811,277,500,29,98,1,1,1
7888,811,275,500,30,99,1,1,1
7889,811,274,502,30,97,1,1,1
7890,811,273,507,30,93,1,1,1
7891,811,272,511,30,92,1,1,1
7892,811,270,507,32,97,1,1,1
7893,811,268,507,34,97,1,1,1
7894,811,267,507,35,97,1,1,1
7895,811,267,508,35,95,1,1,1
7896,811,267,508,34,96,1,1,1
7897,811,267,507,33,96,1,1,1
7898,811,266,513,34,90,1,1,1
7899,811,265,514,33,89,1,1,1
7900,811,265,511,31,92,1,1,1
7901,811,264,509,31,94,1,1,1
7902,811,266,512,29,90,1,1,1
7903,811,265,513,31,91,1,1,1
7904,811,264,513,30,94,1,1,1
7905,811,263,513,30,94,1,1,1
7906,811,262,516,31,93,1,1,1
7907,811,261,514,31,95,1,1,1
7908,811,260,512,32,97,1,1,1
7909,811,260,511,31,99,1,1,1
7910,811,259,511,31,100,1,1,1
7911,811,258,516,32,95,1,1,1
7912,811,255,515,35,97,1,1,1
7913,811,253,519,36,94,1,1,1
7914,811,251,516,37,98,1,1,1
7915,811,250,513,38,101,1,1,1
7916,811,249,510,37,104,1,1,1
7917,811,248,508,36,106,1,1,1
7918,811,247,507,37,107,1,1,1
7919,811,247,510,36,104,1,1,1
7920,811,245,507,37,107,1,1,1
7921,811,244,506,37,110,1,1,1
7922,811,243,507,38,109,1,1,1
7923,811,242,507,39,110,1,1,1
7924,811,241,507,41,110,1,1,1
7925,811,241,507,41,111,1,1,1
7926,811,240,509,39,108,1,1,1
7927,811,240,508,40,111,1,1,1
7928,811,239,515,39,106,1,1,1
7929,811,239,516,38,106,1,1,1
7930,811,238,515,39,107,1,1,1
7931,811,238,516,39,107,1,1,1
7932,811,237,516,38,107,1,1,1
7933,811,237,519,35,104,1,1,1
7934,811,236,518,37,104,1,1,1
7935,811,235,518,36,105,1,1,1
7936,811,235,517,35,106,1,1,1
7937,811,233,519,32,104,1,1,1
7938,811,226,518,38,105,1,1,1
7939,811,224,517,40,108,1,1,1
7940,811,223,516,40,110,1,1,1
7941,811,222,516,41,111,1,1,1
7942,811,221,518,42,109,1,1,1
7943,811,220,518,42,111,1,1,1
7944,811,221,519,41,110,1,1,1
7945,811,221,525,40,105,1,1,1
7946,811,220,525,39,104,1,1,1
7947,811,218,525,40,105,1,1,1
7948,811,217,527,40,104,1,1,1
7949,811,216,525,40,107,1,1,1
7950,811,215,528,41,104,1,1,1
7951,811,214,532,41,102,1,1,1
7952,811,214,531,41,102,1,1,1
7953,811,213,527,40,107,1,1,1
7954,811,212,527,41,107,1,1,1
7955,811,211,526,41,107,1,1,1
7956,811,209,527,43,107,1,1,1
7957,811,208,527,44,109,1,1,1
7958,811,207,526,44,109,1,1,1
7959,811,206,527,43,108,1,1,1
7960,811,206,529,42,107,1,1,1
7961,811,205,530,42,107,1,1,1
7962,811,205,529,40,108,1,1,1
7963,811,205,532,38,106,1,1,1
7964,811,205,533,39,105,1,1,1
7965,811,205,534,36,104,1,1,1
7966,811,203,536,38,103,1,1,1
7967,811,202,536,39,103,1,1,1
7968,811,201,536,39,104,1,1,1
7969,811,200,538,39,103,1,1,1
7970,811,200,537,39,106,1,1,1
7971,811,200,541,38,104,1,1,1
7972,811,199,538,38,107,1,1,1
7973,811,199,533,39,113,1,1,1
7974,811,198,536,38,112,1,1,1
7975,811,198,539,36,109,1,1,1
7976,811,198,538,35,110,1,1,1
7977,811,194,541,38,108,1,1,1
7978,811,194,542,37,107,1,1,1
7979,811,192,539,40,110,1,1,1
7980,811,190,542,41,108,1,1,1
7981,811,189,543,41,107,1,1,1
7982,811,189,543,41,107,1,1,1
7983,811,187,545,42,104,1,1,1
7984,811,187,546,40,103,1,1,1
7985,811,185,553,40,97,1,1,1
7986,811,185,555,39,96,1,1,1
7987,811,184,554,40,96,1,1,1
7988,811,183,555,39,97,1,1,1
7989,811,182,555,38,97,1,1,1
7990,811,181,555,38,97,1,1,1
7991,811,181,554,37,98,1,1,1
7992,811,181,553,37,99,1,1,1
7993,811,179,548,39,106,1,1,1
7994,811,178,548,39,106,1,1,1
7995,811,178,552,39,102,1,1,1
7996,811,176,550,41,104,1,1,1
7997,811,174,548,43,107,1,1,1
7998,811,177,558,39,97,1,1,1
7999,811,172,553,41,97,1,1,1
8000,811,174,555,39,98,1,1,1
8001,811,178,558,35,96,1,1,1
8002,811,176,557,37,98,1,1,1
8003,811,169,552,42,104,1,1,1
8004,811,166,550,44,106,1,1,1
8005,811,165,550,45,107,1,1,1
8006,811,164,550,45,109,1,1,1
8007,811,164,551,43,108,1,1,1
8008,811,164,551,42,108,1,1,1
8009,811,164,551,41,110,1,1,1
8010,811,163,551,42,111,1,1,1
8011,811,162,552,44,110,1,1,1
8012,811,161,552,45,111,1,1,1
8013,811,160,554,45,109,1,1,1
8014,811,160,554,44,109,1,1,1
8015,811,159,556,43,107,1,1,1
8016,811,159,557,41,105,1,1,1
8017,811,157,558,42,104,1,1,1
8018,811,156,558,42,104,1,1,1
8019,811,154,559,43,103,1,1,1
8020,811,153,559,43,103,1,1,1
8021,811,153,559,42,103,1,1,1
8022,811,151,559,43,104,1,1,1
8023,811,151,561,42,102,1,1,1
8024,811,150,561,43,102,1,1,1
8025,811,149,560,44,105,1,1,1
8026,811,149,561,43,104,1,1,1
8027,811,147,560,45,106,1,1,1
8028,811,147,561,44,107,1,1,1
8029,811,147,563,43,107,1,1,1
8030,811,146,563,43,109,1,1,1
8031,811,145,563,43,109,1,1,1
8032,811,144,564,43,108,1,1,1
8033,811,144,566,43,106,1,1,1
8034,811,144,567,41,106,1,1,1
8035,811,143,568,41,105,1,1,1
8036,811,143,567,40,106,1,1,1
8038,811,142,567,39,105,1,1,1
8039,811,142,566,38,107,1,1,1
8040,811,141,566,39,107,1,1,1
8041,811,140,567,39,108,1,1,1
8042,811,140,567,37,109,1,1,1
8043,811,140,570,35,107,1,1,1
8044,811,139,569,36,108,1,1,1
8045,811,138,567,36,110,1,1,1
8046,811,137,569,36,110,1,1,1
8047,811,137,569,36,110,1,1,1
8048,811,135,570,38,110,1,1,1
8049,811,134,569,38,112,1,1,1
8050,811,132,569,40,113,1,1,1
8051,811,131,570,40,113,1,1,1
8052,811,129,572,40,111,1,1,1
8053,811,128,572,41,111,1,1,1
8054,811,126,573,42,110,1,1,1
8056,811,124,575,44,107,1,1,1
8057,811,122,580,42,103,1,1,1
8058,811,121,578,44,107,1,1,1
8059,811,120,578,44,108,1,1,1
8061,811,119,586,37,101,1,1,1
8062,811,117,588,37,100,1,1,1
8063,811,116,589,36,99,1,1,1
8064,811,115,584,39,106,1,1,1
8065,811,113,588,39,102,1,1,1
8066,811,113,589,41,101,1,1,1
8068,811,111,590,41,102,1,1,1
8074,811,105,581,37,108,1,1,1
8076,811,102,582,40,112,1,1,1
8078,811,96,590,44,106,1,1,1
8079,811,95,591,43,105,1,1,1
8080,811,93,594,44,103,1,1,1
8081,811,93,593,42,106,1,1,1
8082,811,92,588,44,112,1,1,1
8083,811,92,594,42,106,1,1,1
8084,811,89,600,42,100,1,1,1
8085,811,88,601,38,100,1,1,1
8086,811,86,598,35,103,1,1,1
8087,811,84,598,33,103,1,1,1
8088,811,82,599,34,102,1,1,1
8089,811,80,601,34,101,1,1,1
8090,811,79,603,36,101,1,1,1
8091,811,78,604,37,100,1,1,1
8092,811,76,606,38,99,1,1,1
8093,811,75,606,38,99,1,1,1
8094,811,74,606,41,100,1,1,1
8095,811,72,608,38,98,1,1,1
8096,811,71,610,42,99,1,1,1
8097,811,71,611,40,99,1,1,1
8098,811,69,614,41,96,1,1,1
8099,811,69,615,40,96,1,1,1
8100,811,68,614,37,97,1,1,1
8101,811,68,616,35,95,1,1,1
8102,811,67,615,35,96,1,1,1
8103,811,66,615,34,97,1,1,1
8104,811,66,616,32,96,1,1,1
8105,811,65,614,33,98,1,1,1
8106,811,64,615,34,97,1,1,1
8107,811,63,611,34,100,1,1,1
8108,811,62,608,33,106,1,1,1
8109,811,60,608,33,107,1,1,1
8110,811,59,609,33,106,1,1,1
8111,811,59,611,33,104,1,1,1
8112,811,57,613,36,103,1,1,1
8113,811,54,617,41,101,1,1,1
8114,811,52,620,40,102,1,1,1
8115,811,51,621,43,102,1,1,1
8116,811,50,620,41,104,1,1,1
8117,811,50,621,38,104,1,1,1
8118,811,49,625,35,101,1,1,1
8119,811,46,626,34,100,1,1,1
8120,811,46,627,35,101,1,1,1
8121,811,44,625,36,103,1,1,1
8122,811,41,625,36,103,1,1,1
8123,811,41,625,34,102,1,1,1
8124,811,39,625,34,103,1,1,1
8125,811,40,622,33,106,1,1,1
8126,811,37,624,35,104,1,1,1
8127,811,37,627,34,101,1,1,1
8128,811,38,626,34,103,1,1,1
8129,811,34,626,36,103,1,1,1
8130,811,34,625,34,104,1,1,1
8131,811,32,629,34,101,1,1,1
8132,811,32,628,34,102,1,1,1
8133,811,31,628,34,102,1,1,1
8134,811,30,630,36,101,1,1,1
8135,811,27,632,38,101,1,1,1
8136,811,27,633,37,103,1,1,1
8137,811,26,634,37,102,1,1,1
8138,811,26,634,35,102,1,1,1
8139,811,25,635,32,101,1,1,1
8140,811,23,636,31,100,1,1,1
8141,811,21,635,30,99,1,1,1
8142,811,18,635,31,99,1,1,1
8143,811,15,634,33,101,1,1,1
8144,811,15,634,32,101,1,1,1
8145,811,15,633,32,104,1,1,1
8146,811,11,635,36,105,1,1,1
8147,811,10,635,36,105,1,1,1
8148,811,8,637,39,104,1,1,1
8149,811,5,638,42,106,1,1,1
8150,811,4,640,43,105,1,1,1
8151,811,4,642,41,105,1,1,1
8152,811,3,643,41,104,1,1,1
8153,811,1,645,42,104,1,1,1
8154,811,0,645,41,104,1,1,1
8155,811,0,649,40,101,1,1,1
8156,811,0,650,39,100,1,1,1
8157,811,0,650,36,100,1,1,1
8158,811,0,651,31,99,1,1,1
8159,811,0,651,28,99,1,1,1
8160,811,0,651,27,101,1,1,1
8161,811,0,651,26,101,1,1,1
8162,811,0,650,26,101,1,1,1
8163,811,0,650,25,99,1,1,1
8164,811,0,652,26,97,1,1,1
8165,811,0,651,25,98,1,1,1
8166,811,0,652,24,98,1,1,1
8167,811,0,652,23,105,1,1,1
8168,811,0,652,20,106,1,1,1
8169,811,0,647,20,110,1,1,1
8170,811,0,646,17,110,1,1,1
8171,811,0,646,15,109,1,1,1
8172,811,0,643,14,112,1,1,1
8173,811,0,650,14,109,1,1,1
7594,1656,310,443,28,40,1,1,1
7595,1656,310,443,28,41,1,1,1
7596,1656,308,442,30,42,1,1,1
7597,1656,307,441,31,44,1,1,1
7598,1656,306,440,32,44,1,1,1
7599,1656,304,441,34,43,1,1,1
7600,1656,304,442,33,41,1,1,1
7601,1656,304,442,33,42,1,1,1
7602,1656,303,440,34,44,1,1,1
7603,1656,303,439,33,45,1,1,1
7604,1656,304,440,32,43,1,1,1
7605,1656,305,440,30,41,1,1,1
7606,1656,303,445,32,34,1,1,1
7607,1656,303,444,31,34,1,1,1
7608,1656,302,445,31,32,1,1,1
7609,1656,301,445,30,32,1,1,1
7610,1656,301,446,30,32,1,1,1
7611,1656,301,446,30,32,1,1,1
7612,1656,301,446,30,33,1,1,1
7613,1656,301,446,28,32,1,1,1
7614,1656,301,446,28,29,1,1,1
7615,1656,301,447,29,27,1,1,1
7616,1656,301,447,28,26,1,1,1
7617,1656,302,447,27,27,1,1,1
7618,1656,302,448,26,26,1,1,1
7619,1656,301,448,27,27,1,1,1
7620,1656,302,448,26,27,1,1,1
7621,1656,302,448,28,28,1,1,1
7622,1656,301,448,29,31,1,1,1
7623,1656,301,449,28,32,1,1,1
7624,1656,301,447,28,34,1,1,1
7625,1656,301,448,28,33,1,1,1
7626,1656,302,450,27,31,1,1,1
7627,1656,302,451,27,30,1,1,1
7628,1656,302,452,27,29,1,1,1
7067,1686,506,443,26,70,1,1,1
7068,1686,506,443,26,70,1,1,1
7069,1686,507,442,25,71,1,1,1
7070,1686,506,441,26,72,1,1,1
7071,1686,506,439,26,74,1,1,1
7072,1686,506,443,26,70,1,1,1
7073,1686,506,442,26,71,1,1,1
7074,1686,506,441,26,73,1,1,1
7075,1686,506,440,26,74,1,1,1
7076,1686,506,442,26,72,1,1,1
7077,1686,506,450,26,64,1,1,1
7078,1686,506,450,26,64,1,1,1
7079,1686,506,455,25,59,1,1,1
7080,1686,506,449,25,64,1,1,1
7082,1686,506,444,25,69,1,1,1
7083,1686,506,443,26,70,1,1,1
7084,1686,507,449,24,64,1,1,1
7085,1686,505,450,26,64,1,1,1
7086,1686,503,452,28,62,1,1,1
